Subject_ID,Year_Exposure,Role_Group,Actively_Recruited,Recruiter1,Loc_Habitation_State1,Loc_Habitation_City1,Country,lat,long
1417,2015,Follower,Unknown,Unknown,Colorado,Grand Junction,United States,39.0672568,-108.56448
1419,2019,Unknown,Unknown,Unknown,California,Parker,United States,38.8025435,-121.3616613
1420,2019,NoGroup,NotRecruited,Not recruited,Alabama,Auburn,United States,32.6098566,-85.4807825
1421,2019,Unknown,Unknown,Unknown,Washington,Seattle,United States,47.6038321,-122.330062
1425,2019,NoGroup,NotRecruited,Not recruited,Utah,Kaysville,United States,41.0349847,-111.9383931
1427,2019,NoGroup,NotRecruited,Not recruited,New York,Brooklyn,United States,40.6526006,-73.9497211
1519,2019,Follower,NotRecruited,Not recruited,New York,Brooklyn,United States,40.6526006,-73.9497211
1521,2019,Follower,NotRecruited,Not recruited,Wisconsin,Madison,United States,43.07469,-89.3841663
1522,2015,Follower,Unknown,Unknown,South Dakota,Sioux Falls,United States,43.5476008,-96.7293629
1524,2019,Associate,NotRecruited,Not recruited,New York,Queens,United States,40.7135078,-73.8283132
1529,2019,Follower,NotRecruited,Not recruited,Texas,Fort Worth,United States,32.753177,-97.3327459
1533,2019,Leader,Unknown,Unknown,Minnesota,Albany,United States,45.6299647,-94.5700048
1534,2019,NoGroup,NotRecruited,Not recruited,Texas,Harlingen,United States,26.1907543,-97.6960599
1535,2019,NoGroup,Unknown,Unknown,California,Concord,United States,37.9768525,-122.0335624
1536,2019,Unknown,Unknown,Unknown,Florida,Fort Myers,United States,26.640628,-81.8723084
1574,2020,Follower,Unknown,Unknown,Virginia,Virginia Beach,United States,36.8496579,-75.9760751
1756,2019,Unknown,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
1757,2019,Follower,NotRecruited,Not recruited,Pennsylvania,Old Forge,United States,41.3711906,-75.7349144
1758,2019,Follower,NotRecruited,Not recruited,Nebraska,Omaha,United States,41.2587459,-95.9383758
1759,2019,Follower,NotRecruited,Not recruited,Washington,Vashon Island,United States,NA,NA
1760,2019,Associate,NotRecruited,Not recruited,Indiana,Fishers,United States,39.9555928,-86.0138729
1761,2019,Associate,NotRecruited,Not recruited,Indiana,Fishers,United States,39.9555928,-86.0138729
1762,2019,NoGroup,NotRecruited,Not recruited,Wisconsin,Madison,United States,43.07469,-89.3841663
1763,2019,NoGroup,NotRecruited,Not recruited,North Carolina,Black Mountain,United States,35.6176544,-82.3205791
1764,2019,NoGroup,NotRecruited,Not recruited,Oklahoma,Oklahoma City,United States,35.4729886,-97.5170536
1765,2019,NoGroup,NotRecruited,Not recruited,Oklahoma,Harrah,United States,35.4895085,-97.1636408
1767,2019,NoGroup,NotRecruited,Not recruited,Tennessee,Nashville,United States,36.1622767,-86.7742984
1801,2020,Follower,Unknown,Unknown,Texas,Grapevine,United States,32.9337381,-97.0788754
1914,2020,NoGroup,NA,Not recruited,Texas,Lubbock,United States,33.5855677,-101.8470215
2001,2008,Leader,Unknown,Unknown,Massachusetts,Boston,United States,42.3588336,-71.0578303
2002,2010,Follower,Recruited,Friend,New York,New York,United States,40.7127281,-74.0060152
2003,2010,Follower,Recruited,Group member,New York,New York,United States,40.7127281,-74.0060152
2010,2010,Follower,NotRecruited,Not recruited,New Jersey,Buena,United States,39.5313361,-74.9429253
2011,2008,Follower,Unknown,Unknown,Massachusetts,Boston,United States,42.3588336,-71.0578303
2012,2007,Follower,Recruited,Group member,Ohio,Columbus,United States,39.9622601,-83.0007065
2013,2003,Follower,NotRecruited,Not recruited,Ohio,Columbus,United States,39.9622601,-83.0007065
2018,2007,Follower,Recruited,Group member,Illinois,Chicago,United States,41.8755616,-87.6244212
2019,2007,Associate,Recruited,Group member,Illinois,Chicago,United States,41.8755616,-87.6244212
2021,2010,Follower,Unknown,Unknown,New York,Brooklyn,United States,40.6526006,-73.9497211
2023,2011,NoGroup,NotRecruited,Not recruited,Texas,Lubbock,United States,33.5855677,-101.8470215
2025,2002,NoGroup,NotRecruited,Not recruited,Florida,Clearwater,United States,27.9658533,-82.8001026
2026,2010,Follower,NotRecruited,Not recruited,Texas,Hempstead,United States,30.0929491,-96.0806548
2027,2004,NoGroup,NotRecruited,Not recruited,Ohio,Cleveland,United States,41.4996574,-81.6936772
2029,2010,Follower,Recruited,Other,California,San Diego,United States,32.7174202,-117.162772
2031,2011,NoGroup,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
2034,2006,NoGroup,NotRecruited,Not recruited,Washington,Pasco,United States,46.2306739,-119.0921
2036,2006,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
2042,2003,Follower,Recruited,Family,Maryland,Baltimore,United States,39.2908816,-76.610759
2048,2011,Follower,NotRecruited,Not recruited,Minnesota,Eden Prairie,United States,44.8546856,-93.470786
2049,2011,Follower,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
2050,2002,Follower,Unknown,Unknown,Florida,Hollywood,United States,26.0112014,-80.1494901
2051,2006,Follower,Unknown,Unknown,Texas,Houston,United States,29.7589382,-95.3676974
2052,2010,Follower,Unknown,Unknown,California,San Diego,United States,32.7174202,-117.162772
2055,2010,Follower,Unknown,Unknown,California,San Diego,United States,32.7174202,-117.162772
2056,2010,Follower,Recruited,Group member,California,San Diego,United States,32.7174202,-117.162772
2057,2009,Follower,Recruited,Unknown,Minnesota,Minneapolis,United States,44.9772995,-93.2654692
2061,2008,Follower,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
2062,2006,NoGroup,NotRecruited,Not recruited,North Carolina,Charlotte,United States,35.2272086,-80.8430827
2063,2002,Follower,Unknown,Unknown,Washington,Seattle,United States,47.6038321,-122.330062
2065,2006,Follower,Unknown,Unknown,Texas,Houston,United States,29.7589382,-95.3676974
2066,2012,Associate,NotRecruited,Not recruited,Minnesota,Saint Louis,United States,NA,NA
2067,2010,Associate,NotRecruited,Not recruited,California,San Diego,United States,32.7174202,-117.162772
2068,2007,NoGroup,NotRecruited,Not recruited,Michigan,Detroit,United States,42.3315509,-83.046640300000007
2069,2002,Follower,NotRecruited,Not recruited,Washington,Tacoma,United States,47.2455013,-122.438329
2071,2011,NoGroup,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
2072,2011,Follower,NotRecruited,Not recruited,California,Los Angeles,United States,34.0536909,-118.242766
2100,2011,NoGroup,NotRecruited,Not recruited,Pennsylvania,Mayport,United States,41.0336768,-79.2514282
2101,2011,NoGroup,Unknown,Unknown,California,Imperial Beach,United States,32.583893,-117.1130487
2103,2011,NoGroup,NotRecruited,Not recruited,Washington,Spokane,United States,47.6571934,-117.42351
2104,2007,NoGroup,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
2106,2011,NoGroup,NotRecruited,Not recruited,Virginia,Alexandria,United States,38.8051095,-77.0470229
2107,2011,NoGroup,NotRecruited,Not recruited,Texas,Garland,United States,32.912624,-96.6388833
2108,2011,Unknown,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
2109,2011,Unknown,NotRecruited,Not recruited,Massachusetts,Ashland,United States,42.2599608,-71.4642596
2111,2011,Unknown,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
2112,2011,Unknown,NotRecruited,Not recruited,Maryland,Laurel,United States,39.0984317,-76.8485094
2113,2011,Associate,NotRecruited,Not recruited,Alabama,Birmingham,United States,33.5206824,-86.8024326
2114,2013,NoGroup,NotRecruited,Not recruited,Virginia,Alexandria,United States,38.8051095,-77.0470229
2120,2011,Leader,Unknown,Unknown,Florida,Miami,United States,25.7741566,-80.1935973
2121,2012,NoGroup,NotRecruited,Not recruited,Florida,Tampa,United States,27.9449854,-82.4583107
2124,2012,Follower,Recruited,Friend,North Carolina,Raleigh,United States,35.7803977,-78.6390989
2126,2011,Follower,Recruited,Other,Maryland,Ellicott City,United States,39.2673284,-76.7983067
2127,2010,Associate,NotRecruited,Not recruited,Ohio,Toledo,United States,41.6529143,-83.5378173
2128,2010,NoGroup,NotRecruited,Not recruited,New Jersey,Newark,United States,40.735657,-74.1723667
2130,2010,Follower,Recruited,Friend,Florida,Hialeah,United States,25.8267775,-80.2814009
2152,2003,Unknown,Unknown,Unknown,Arizona,Prescott,United States,34.539984,-112.468812
2154,2003,Follower,Unknown,Unknown,Arizona,-99,United States,NA,NA
2169,2003,Follower,NotRecruited,Not recruited,Virginia,Falls Church,United States,38.882334,-77.1710914
2170,2004,Unknown,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
2186,2006,Follower,Unknown,Unknown,Michigan,Dearborn,United States,42.3222599,-83.1763145
2191,2006,Associate,Unknown,Unknown,Michigan,Dearborn Heights,United States,42.3369816,-83.2732627
2193,2006,Follower,Unknown,Unknown,Michigan,Dearborn Heights,United States,42.3369816,-83.2732627
2194,2006,Leader,Unknown,Unknown,Michigan,Dearborn,United States,42.3222599,-83.1763145
2200,2003,Follower,NotRecruited,Not recruited,Michigan,Detroit,United States,42.3315509,-83.046640300000007
2202,2020,NoGroup,NA,Not recruited,Delaware,Wilmington,United States,39.7459468,-75.546589
2204,2008,Associate,Unknown,Unknown,Michigan,Dearborn,United States,42.3222599,-83.1763145
2213,2006,Follower,Unknown,Unknown,Florida,Miami,United States,25.7741566,-80.1935973
2231,2007,Associate,Recruited,Family,California,San Jose,United States,37.3361663,-121.890591
2232,2009,NoGroup,NotRecruited,Not recruited,New York,Ardsley,United States,41.0114017,-73.8466414
2233,2009,Follower,Unknown,Unknown,Minnesota,Minneapolis,United States,44.9772995,-93.2654692
2234,2011,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
2235,2005,Follower,Unknown,Unknown,California,San Diego,United States,32.7174202,-117.162772
2236,2002,Unknown,NotRecruited,Not recruited,Florida,Hollywood,United States,26.0112014,-80.1494901
2237,2009,Follower,Unknown,Unknown,Minnesota,Minneapolis,United States,44.9772995,-93.2654692
2238,2002,Follower,Unknown,Unknown,Washington,Tacoma,United States,47.2455013,-122.438329
2239,2010,Follower,Recruited,Other,Alaska,King Salmon,United States,58.6884337,-156.6618384
2240,2004,Follower,Unknown,Unknown,Wyoming,Laramie,United States,41.3116442,-105.5917876
2241,1996,Follower,Recruited,Group member,New York,Brooklyn,United States,40.6526006,-73.9497211
2243,2010,Follower,Unknown,Unknown,Missouri,Kansas City,United States,39.100105,-94.5781416
2251,2003,Unknown,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
2343,2019,Follower,NotRecruited,Not recruited,New York,Staten Island,United States,40.5834557,-74.1496048
2345,2019,Follower,NotRecruited,Not recruited,New York,Bronx,United States,40.8466508,-73.8785937
2346,2019,Follower,NotRecruited,Not recruited,Arizona,Tucson,United States,32.2228765,-110.974847
2347,2019,Follower,NotRecruited,Not recruited,Arizona,Tucson,United States,32.2228765,-110.974847
2348,2019,Follower,Unknown,Unknown,Nevada,Las Vegas,United States,36.1674263,-115.1484131
2351,2019,NoGroup,NotRecruited,Not recruited,New York,Henrietta,United States,43.0611781,-77.6338983
2352,2019,NoGroup,NotRecruited,Not recruited,Virginia,Arlington,United States,38.8903961,-77.0841585
2353,2019,NoGroup,NotRecruited,Not recruited,Texas,Allen,United States,33.1031744,-96.6705503
2354,2019,NoGroup,NotRecruited,Not recruited,California,Gilroy,United States,37.0065078,-121.5631723
2355,2019,Unknown,NotRecruited,Not recruited,Ohio,Bellbrook,United States,39.6358399,-84.0701766
2356,2019,NoGroup,NotRecruited,Not recruited,Connecticut,Norwalk,United States,41.1175966,-73.4078968
2358,2019,NoGroup,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
2359,2019,Associate,NotRecruited,Not recruited,Florida,Milton,United States,30.6324149,-87.0396881
2360,2019,Leader,Unknown,Unknown,New York,Brooklyn,United States,40.6526006,-73.9497211
2361,2018,Follower,NotRecruited,Not recruited,Minnesota,Medina,United States,45.0151361,-93.574375
2362,2019,Follower,NotRecruited,Not recruited,Oregon,Portland,United States,45.5202471,-122.674194
2363,2019,Follower,Unknown,Unknown,Texas,Dallas,United States,32.7762719,-96.7968559
2364,2019,NoGroup,NotRecruited,Not recruited,Missouri,Springfield,United States,37.2081729,-93.2922715
2365,2019,Follower,Unknown,Unknown,Arkansas,Helena-West Helena,United States,34.539412,-90.6155926
2366,2019,NoGroup,NotRecruited,Not recruited,Utah,Draper,United States,40.5247777,-111.8627989
2367,2019,NoGroup,NotRecruited,Not recruited,Ohio,Boardman,United States,41.0242256,-80.6628528
2368,2019,NoGroup,NotRecruited,Not recruited,Maryland,Westminster,United States,39.5751717,-76.9959168
2369,2018,NoGroup,NotRecruited,Not recruited,California,Norwalk,United States,33.9092802,-118.0849169
2370,2019,NoGroup,NotRecruited,Not recruited,Texas,Richardson,United States,32.9481789,-96.7297206
2371,2019,NoGroup,NotRecruited,Not recruited,Florida,Tamarac,United States,26.2128609,-80.2497707
2373,2018,NoGroup,NotRecruited,Not recruited,Florida,Fruitland Park,United States,28.8613765,-81.9064705
2374,2019,NoGroup,NotRecruited,Not recruited,Oregon,Beaverton,United States,45.4871723,-122.80378
2375,2018,NoGroup,NotRecruited,Not recruited,New York,Smithtown,United States,40.8559314,-73.2006687
2376,2018,NoGroup,NotRecruited,Not recruited,New York,Grand Island,United States,43.0183219,-78.9636394
2377,2018,NoGroup,NotRecruited,Not recruited,Tennessee,Chattanooga,United States,35.0457219,-85.3094883
2378,2018,NoGroup,NotRecruited,Not recruited,New York,Nesconset,United States,40.8520426,-73.1540004
2379,2018,NoGroup,NotRecruited,Not recruited,Oregon,Portland,United States,45.5202471,-122.674194
2380,2019,Follower,Unknown,Unknown,Arkansas,Atkins,United States,35.2450217,-92.937615
2381,2019,Follower,Unknown,Unknown,Arkansas,Atkins,United States,35.2450217,-92.937615
2382,2019,Follower,Unknown,Unknown,Arkansas,Atkins,United States,35.2450217,-92.937615
2383,2019,NoGroup,NotRecruited,Not recruited,Florida,Kissimmee,United States,28.2918995,-81.4075838
2384,2019,NoGroup,NotRecruited,Not recruited,Tennessee,Waverly,United States,36.0830353,-87.7945789
2386,2019,NoGroup,NotRecruited,Not recruited,Illinois,Lombard,United States,41.8864687,-88.0201536
2387,2019,NoGroup,NotRecruited,Not recruited,Connecticut,New Haven,United States,41.3082138,-72.9250518
2388,2019,NoGroup,NotRecruited,Not recruited,Ohio,Toledo,United States,41.6529143,-83.5378173
2389,2019,NoGroup,NotRecruited,Not recruited,Montana,Superior,United States,47.1915937,-114.891797
2390,2019,NoGroup,NotRecruited,Not recruited,Colorado,Boulder,United States,40.0149856,-105.270545
2592,2019,Unknown,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
2594,2019,NoGroup,NotRecruited,Not recruited,Tennessee,Clarksville,United States,36.5277607,-87.3588703
2595,2019,NoGroup,NotRecruited,Not recruited,Illinois,Chicago,United States,41.8755616,-87.6244212
2596,2019,Associate,NotRecruited,Not recruited,New York,East Elmhurst,United States,40.7612123,-73.8651358
2597,2019,Unknown,Unknown,Unknown,California,Los Angeles,United States,34.0536909,-118.242766
2598,2019,NoGroup,NotRecruited,Not recruited,Florida,Winter Park,United States,28.5977707,-81.3510264
2601,2019,NoGroup,NotRecruited,Not recruited,South Dakota,Rapid City,United States,44.0806041,-103.228023
2603,2019,NoGroup,NotRecruited,Not recruited,Virginia,Waynesboro,United States,38.0686668,-78.8893999
2604,2019,Unknown,Unknown,Unknown,Louisiana,Ball,United States,31.4154451,-92.4115395
2605,2019,Unknown,Unknown,Unknown,Louisiana,Ball,United States,31.4154451,-92.4115395
2607,2019,NoGroup,NotRecruited,Not recruited,New Jersey,Green Township,United States,40.9659625,-74.7870748
2609,2019,Unknown,NotRecruited,Not recruited,Florida,Brandon,United States,27.937801,-82.2859247
2631,2019,Follower,NotRecruited,Not recruited,New York,Goshen,United States,41.4021497,-74.3242129
2632,2019,Follower,NotRecruited,Not recruited,Texas,Forney,United States,32.747893,-96.4719289
2637,2019,Follower,Unknown,Unknown,South Carolina,Conway,United States,33.8360035,-79.0478143
2638,2019,Unknown,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
2639,2019,NoGroup,NotRecruited,Not recruited,Minnesota,Rochester,United States,44.0234387,-92.4630182
2640,2019,Leader,Unknown,Unknown,Virginia,Falls Church,United States,38.882334,-77.1710914
2642,2019,NoGroup,NotRecruited,Not recruited,Rhode Island,North Kingstown,United States,41.5514283,-71.4693875
2644,2019,NoGroup,NotRecruited,Not recruited,Florida,Wimauma,United States,27.7125308,-82.2989803
2645,2019,Follower,NotRecruited,Not recruited,Wisconsin,Bloomer,United States,45.1015011,-91.4887197
2646,2019,Follower,NotRecruited,Not recruited,North Carolina,Ayden,United States,35.4711635,-77.4175729
2647,2019,NoGroup,NotRecruited,Not recruited,Arkansas,Mayflower,United States,34.9570325,-92.4273785
2650,2019,NoGroup,NotRecruited,Not recruited,California,San Diego,United States,32.7174202,-117.162772
2652,2019,NoGroup,NotRecruited,Not recruited,Florida,Plantation,United States,26.1275862,-80.2331036
2656,2018,Associate,Unknown,Unknown,Ohio,Akron,United States,41.083064,-81.518485
2657,2019,NoGroup,NotRecruited,Not recruited,Utah,Overton,United States,NA,NA
2659,2019,NoGroup,NotRecruited,Not recruited,Kentucky,Independence,United States,38.9431183,-84.544109
2661,2019,NoGroup,NotRecruited,Not recruited,Florida,Miami,United States,25.7741566,-80.1935973
2816,2019,Follower,Unknown,Unknown,Virginia,Fairfax,United States,38.8462236,-77.3063733
2817,2019,Associate,Unknown,Unknown,Colorado,Pueblo,United States,38.263995,-104.6141867
2819,2019,Follower,Unknown,Unknown,New Jersey,Salem,United States,39.5717796,-75.4671423
2822,2019,NoGroup,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
